token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
269-2	PKP125	269	xx?	xx	linguistic	some	Intonation=Rising	End=465.512	_	_	_	_	_
270-0	PKP131	270	eh	eh	linguistic	none	_	Begin=466.443	_	_	_	_	_
270-1	PKP131	270	un	un	linguistic	none	_	_	_	_	_	_	_
270-2	PKP131	270	a:ttimo	attimo	linguistic	none	_	End=467.349	0x1	_	_	_	_
271-0	PKP131	271	c(io)è	cioè	linguistic	none	_	Begin=468.004	_	_	1-3(0)	_	_
271-1	PKP131	271	piano	piano	linguistic	none	_	End=468.551	_	_	_	_	_
272-0	PKP131	272	sta	sta	linguistic	none	_	Begin=468.847	_	_	_	_	_
272-1	PKP131	272	iniziando	iniziando	linguistic	none	_	End=469.61	_	_	_	_	_
273-0	PKP125	273	perché	perché	linguistic	none	_	Begin=471.492	_	_	_	_	_
273-1	PKP125	273	non	non	linguistic	none	_	_	_	_	_	_	_
273-2	PKP125	273	gliel'	gliel'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
273-3	PKP125	273	hanno	hanno	linguistic	none	_	_	_	_	_	_	_
273-4	PKP125	273	dato?	dato	linguistic	none	Intonation=Rising	End=472.413	_	_	_	_	_
274-0	PKP131	274	ah	ah	linguistic	none	_	Begin=472.443	_	_	_	_	_
274-1	PKP131	274	boh	boh	linguistic	none	_	_	_	_	_	_	_
274-2	PKP131	274	non	non	linguistic	none	_	_	_	_	_	_	_
274-3	PKP131	274	mi	mi	linguistic	none	_	_	_	_	_	_	_
274-4	PKP131	274	ricordo:	ricordo	linguistic	none	_	End=473.837	6x1	_	_	_	_
275-0	PKP131	275	comunque	comunque	linguistic	none	_	Begin=473.877|End=474.512	_	_	_	_	_
276-0	PKP131	276	e::h	eh	linguistic	none	_	Begin=474.916|End=476.246	0x2	_	_	_	FP
277-0	PKP131	277	la	la	linguistic	none	_	Begin=476.304	_	_	_	_	_
277-1	PKP131	277	mamma	mamma	linguistic	none	_	_	_	_	_	_	_
277-2	PKP131	277	che	che	linguistic	none	_	_	_	_	_	_	_
277-3	PKP131	277	si	si	linguistic	none	_	_	_	_	_	_	_
277-4	PKP131	277	è	è	linguistic	none	_	_	_	_	_	_	_
277-5	PKP131	277	messa	messa	linguistic	none	_	_	_	_	_	_	_
277-6	PKP131	277	a	a	linguistic	none	_	_	_	_	_	_	_
277-7	PKP131	277	dire:	dire	linguistic	none	_	End=478.054	3x1	_	_	_	_
278-0	PKP131	278	perché	perché	linguistic	none	_	Begin=478.379|End=478.798	_	_	_	_	_
279-0	PKP131	279	c'	c'	linguistic	none	SpaceAfter=No	Begin=478.842	_	_	_	_	_
279-1	PKP131	279	è	è	linguistic	none	_	_	_	_	_	_	_
279-2	PKP131	279	tutta	tutta	linguistic	none	_	_	_	_	_	_	_
279-3	PKP131	279	una	una	linguistic	none	_	_	_	_	_	_	_
279-4	PKP131	279	storia	storia	linguistic	none	_	_	_	_	_	_	_
279-5	PKP131	279	die(tro)	dietro	linguistic	none	_	End=479.955	_	_	2-6(0)	_	_
280-0	PKP131	280	te	te	linguistic	none	_	Begin=480.002	_	_	_	_	_
280-1	PKP131	280	lo	lo	linguistic	none	_	_	_	_	_	_	_
280-2	PKP131	280	ricordi	ricordi	linguistic	none	_	_	_	_	_	_	_
280-3	PKP131	280	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
280-4	PKP131	280	ex	ex	linguistic	none	_	_	_	_	_	_	_
280-5	PKP131	280	fidanzato?	fidanzato	linguistic	none	Intonation=Rising	End=481.458	_	_	_	_	_
281-0	PKP125	281	oddio	oddio	linguistic	none	_	Begin=482.719	_	_	_	_	_
281-1	PKP125	281	>come	come	linguistic	none	_	_	_	Fast=0-4	_	_	_
281-2	PKP125	281	si<	si	linguistic	none	_	_	_	Fast=0-2	_	_	_
281-3	PKP125	281	come	come	linguistic	none	_	_	_	_	_	_	_
281-4	PKP125	281	si	si	linguistic	none	_	_	_	_	_	_	_
281-5	PKP125	281	chiama:(va)?	chiamava	linguistic	none	Intonation=Rising	End=483.832	5x1	_	6-8(0)	_	_
282-0	PKP125	282	m:h	mh	linguistic	none	_	Begin=483.876	0x1	_	_	_	FP
282-1	PKP125	282	[vitto']	vitto'	linguistic	none	Truncated=Yes	End=484.66	_	_	_	0-6(18)	_
283-0	PKP131	283	[vittorio]:	vittorio	linguistic	none	_	Begin=484.034|End=484.748	7x1	_	_	0-8(18)	_
284-0	PKP125	284	sembrava	sembrava	linguistic	none	_	Begin=485.482	_	_	_	_	_
284-1	PKP125	284	raffaello::	raffaello	linguistic	none	_	End=487.147	8x2	_	_	_	_
285-0	PKP131	285	dei	dei	linguistic	none	_	Begin=487.458	_	_	_	_	_
285-1	PKP131	285	poveri	poveri	linguistic	none	_	End=488.044	_	_	_	_	_
286-0	PKP131	286	che	che	linguistic	none	_	Begin=488.822	_	_	_	_	_
286-1	PKP131	286	vabbè	vabbè	linguistic	none	_	End=489.266	_	_	_	_	_
287-0	PKP131	287	eh	eh	linguistic	none	_	Begin=489.896|End=490.108	_	_	_	_	BC
288-0	PKP125	288	°vabbè°	vabbè	linguistic	none	Volume=Low	Begin=490.512|End=490.753	_	_	_	_	_
289-0	PKP131	289	#VABBUÒ	vabbuò	linguistic	some	Volume=High	Begin=490.827	_	_	_	_	_
289-1	PKP131	289	comunque	comunque	linguistic	some	_	_	_	_	_	_	_
289-2	PKP131	289	quel	quel	linguistic	some	_	_	_	_	_	_	_
289-3	PKP131	289	cristiano	cristiano	linguistic	some	_	_	_	_	_	_	_
289-4	PKP131	289	si	si	linguistic	some	_	_	_	_	_	_	_
289-5	PKP131	289	è	è	linguistic	some	_	_	_	_	_	_	_
289-6	PKP131	289	sposato	sposato	linguistic	some	_	End=492.729	_	_	_	_	_
290-0	PKP125	290	m:h	mh	linguistic	none	_	Begin=493.016|End=493.364	0x1	_	_	_	BC
291-0	PKP131	291	si	si	linguistic	none	_	Begin=494.3	_	_	_	_	_
291-1	PKP131	291	è	è	linguistic	none	_	_	_	_	_	_	_
291-2	PKP131	291	sposat[o:]	sposato	linguistic	none	_	End=495.182	6x1	_	_	6-7(19)	_
292-0	PKP125	292	[t]op	top	linguistic	none	_	Begin=495.128|End=495.433	_	_	_	0-1(19)	BC
293-0	PKP131	293	con::	con	linguistic	none	_	Begin=496.049|End=497.551	2x2	_	_	_	_
294-0	PKP131	294	la	la	linguistic	none	_	Begin=499.443	_	_	_	_	_
294-1	PKP131	294	sore:lla:	sorella	linguistic	none	_	End=500.482	3x1,6x1	_	_	_	_
295-0	PKP131	295	della:	della	linguistic	none	_	Begin=501.704|End=502.527	4x1	_	_	_	_
296-0	PKP131	296	fidanzata	fidanzata	linguistic	none	_	Begin=502.596	_	_	_	_	_
296-1	PKP131	296	di	di	linguistic	none	_	_	_	_	_	_	_
296-2	PKP131	296	to:ni	toni	linguistic	none	_	End=504.273	1x1	_	_	_	_
297-0	PKP131	297	quello	quello	linguistic	none	_	Begin=504.33	_	_	_	_	_
297-1	PKP131	297	là	là	linguistic	none	_	_	_	_	_	_	_
297-2	PKP131	297	che	che	linguistic	none	_	_	_	_	_	_	_
297-3	PKP131	297	sta	sta	linguistic	none	_	_	_	_	_	_	_
297-4	PKP131	297	in	in	linguistic	none	_	_	_	_	_	_	_
297-5	PKP131	297	macelleria	macelleria	linguistic	none	_	End=505.502	_	_	_	_	_
298-0	PKP125	298	mhmh	mhmh	linguistic	none	_	Begin=505.864|End=506.285	_	_	_	_	BC
299-0	PKP131	299	mo	mo	linguistic	none	_	Begin=506.66|End=506.867	_	_	_	_	_
300-0	PKP131	300	la	la	linguistic	none	_	Begin=506.919	_	_	_	_	SR[8]
300-1	PKP131	300	commecia~	commecia~	linguistic	none	Interrupted=Yes	End=507.487	_	_	_	_	SR[8]
301-0	PKP131	301	la	la	linguistic	none	_	Begin=507.63	_	_	_	_	SR[8]
301-1	PKP131	301	<commercialista>	commercialista	linguistic	none	_	_	_	Slow=0-14	_	_	SR[8]
301-2	PKP131	301	di	di	linguistic	none	_	_	_	_	_	_	_
301-3	PKP131	301	arianna	arianna	linguistic	none	_	End=509.561	_	_	_	_	_
302-0	PKP131	302	>quì	quì	linguistic	none	_	Begin=509.734	_	Fast=0-3	_	_	_
302-1	PKP131	302	a	a	linguistic	none	_	_	_	Fast=0-1	_	_	_
302-2	PKP131	302	xxxx<	x	unknown	none	_	_	_	Fast=0-4	_	_	_
302-3	PKP131	302	è	è	linguistic	none	_	_	_	_	_	_	_
302-4	PKP131	302	rosa:nna	rosanna	linguistic	none	_	End=511.177	3x1	_	_	_	_
303-0	PKP131	303	la	la	linguistic	none	_	Begin=511.394	_	_	_	_	_
303-1	PKP131	303	[mamma	mamma	linguistic	none	_	_	_	_	_	0-5(20)	_
303-2	PKP131	303	di]	di	linguistic	none	_	_	_	_	_	0-2(20)	_
303-3	PKP131	303	to:ni	toni	linguistic	none	_	End=512.26	1x1	_	_	_	_
304-0	PKP125	304	[(okay)]	okay	linguistic	none	_	Begin=511.482|End=511.752	_	_	0-4(0)	0-4(20)	BC
305-0	PKP125	305	la	la	linguistic	none	_	Begin=512.359	_	_	_	_	_
305-1	PKP125	305	commercialista	commercialista	linguistic	none	_	_	_	_	_	_	_
305-2	PKP125	305	arianna	arianna	linguistic	none	_	_	_	_	_	_	_
305-3	PKP125	305	è	è	linguistic	none	_	_	_	_	_	_	_
305-4	PKP125	305	una	una	linguistic	none	_	_	_	_	_	_	_
305-5	PKP125	305	commercialista	commercialista	linguistic	none	_	_	_	_	_	_	_
305-6	PKP125	305	(da	da	linguistic	none	_	_	_	_	0-2(0)	_	_
305-7	PKP125	305	fare)	fare	linguistic	none	_	_	_	_	0-4(0)	_	_
305-8	PKP125	305	che?	che	linguistic	none	Intonation=Rising	End=514.965	_	_	_	_	_
306-0	PKP131	306	ma	ma	linguistic	none	_	Begin=515.308	_	_	_	_	_
306-1	PKP131	306	che	che	linguistic	none	_	_	_	_	_	_	_
306-2	PKP131	306	cazzo	cazzo	linguistic	none	_	_	_	_	_	_	_
306-3	PKP131	306	>ne	ne	linguistic	none	_	_	_	Fast=0-2	_	_	_
306-4	PKP131	306	so	so	linguistic	none	_	_	_	Fast=0-2	_	_	_
306-5	PKP131	306	io<	io	linguistic	none	_	End=516.265	_	Fast=0-2	_	_	_
307-0	PKP125	307	ah	ah	linguistic	none	_	Begin=516.955|End=517.216	_	_	_	_	BC
308-0	PKP131	308	comunque	comunque	linguistic	none	_	Begin=518.004	_	_	_	_	_
308-1	PKP131	308	si	si	linguistic	none	_	_	_	_	_	_	_
308-2	PKP131	308	sono	sono	linguistic	none	_	_	_	_	_	_	_
308-3	PKP131	308	messi	messi	linguistic	none	_	_	_	_	_	_	_
308-4	PKP131	308	a	a	linguistic	none	_	_	_	_	_	_	_
308-5	PKP131	308	dire	dire	linguistic	none	_	End=519.256	_	_	_	_	_
309-0	PKP131	309	no	no	linguistic	none	_	Begin=519.293	_	_	_	_	_
309-1	PKP131	309	quella	quella	linguistic	none	_	_	_	_	_	_	_
309-2	PKP131	309	gli	gli	linguistic	none	_	_	_	_	_	_	_
309-3	PKP131	309	ha	ha	linguistic	none	_	_	_	_	_	_	_
309-4	PKP131	309	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
309-5	PKP131	309	uscire	uscire	linguistic	none	_	_	_	_	_	_	_
309-6	PKP131	309	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
309-7	PKP131	309	isee	isee	linguistic	none	_	_	_	_	_	_	_
309-8	PKP131	309	troppo	troppo	linguistic	none	_	_	_	_	_	_	_
309-9	PKP131	309	a:lto	alto	linguistic	none	_	_	0x1	_	_	_	_
309-10	PKP131	309	perché:	perché	linguistic	none	_	End=522.063	5x1	_	_	_	_
310-0	PKP131	310	sono	sono	linguistic	none	_	Begin=522.104	_	_	_	_	_
310-1	PKP131	310	gelo:si	gelosi	linguistic	none	_	_	3x1	_	_	_	_
310-2	PKP131	310	che	che	linguistic	none	_	_	_	_	_	_	_
310-3	PKP131	310	quello	quello	linguistic	none	_	_	_	_	_	_	_
310-4	PKP131	310	si	si	linguistic	none	_	_	_	_	_	_	_
310-5	PKP131	310	è	è	linguistic	none	_	_	_	_	_	_	_
310-6	PKP131	310	sposa:to:	sposato	linguistic	none	_	End=525.113	4x1,6x1	_	_	_	_
311-0	PKP131	311	e:h	eh	linguistic	none	_	Begin=525.605|End=526.009	0x1	_	_	_	FP
312-0	PKP131	312	così:	così	linguistic	none	_	Begin=526.073|End=527.059	3x1	_	_	_	_
313-0	PKP125	313	C[O:SA]	cosa	linguistic	none	Volume=High	Begin=528.512|End=529.482	1x1	_	_	1-4(21)	_
314-0	PKP131	314	[per	per	linguistic	none	_	Begin=528.699	_	_	_	0-3(21)	_
314-1	PKP131	314	fargli	fargli	linguistic	none	_	_	_	_	_	0-6(21)	_
314-2	PKP131	314	dis]pe:(tto)	dispetto	linguistic	none	_	_	4x1	_	5-8(0)	0-3(21)	_
314-3	PKP131	314	((ride))	((ride))	nonverbalbehavior	none	_	End=530.397	_	_	_	_	_
315-0	PKP125	315	cioè	cioè	linguistic	none	_	Begin=531.103	_	_	_	_	_
315-1	PKP125	315	che	che	linguistic	none	_	_	_	_	_	_	_
315-2	PKP125	315	arianna	arianna	linguistic	none	_	End=532.093	_	_	_	_	_
316-0	PKP125	316	gli	gli	linguistic	none	_	Begin=533.251	_	_	_	_	_
316-1	PKP125	316	ha	ha	linguistic	none	_	_	_	_	_	_	_
316-2	PKP125	316	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
316-3	PKP125	316	uscire	uscire	linguistic	none	_	_	_	_	_	_	_
316-4	PKP125	316	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
316-5	PKP125	316	isee	isee	linguistic	none	_	_	_	_	_	_	_
316-6	PKP125	316	troppo	troppo	linguistic	none	_	_	_	_	_	_	_
316-7	PKP125	316	alto?	alto	linguistic	none	Intonation=Rising	End=534.906	_	_	_	_	_
317-0	PKP131	317	no:	no	linguistic	none	_	Begin=534.921|End=535.231	1x1	_	_	_	_
318-0	PKP131	318	(quì)	quì	linguistic	none	_	Begin=535.403	_	_	0-3(0)	_	_
318-1	PKP131	318	[ro]sa:nna	rosanna	linguistic	none	_	End=536.443	3x1	_	_	0-2(22)	_
319-0	PKP125	319	[cos~]	cos~	linguistic	none	Interrupted=Yes	Begin=535.502|End=535.753	_	_	_	0-4(22)	_
320-0	PKP125	320	mhmh	mhmh	linguistic	none	_	Begin=537.449|End=537.812	_	_	_	_	BC
321-0	PKP131	321	gli	gli	linguistic	none	_	Begin=538.581	_	_	_	_	_
321-1	PKP131	321	ha	ha	linguistic	none	_	_	_	_	_	_	_
321-2	PKP131	321	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
321-3	PKP131	321	uscire	uscire	linguistic	none	_	_	_	_	_	_	_
321-4	PKP131	321	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
321-5	PKP131	321	isee	isee	linguistic	none	_	_	_	_	_	_	_
321-6	PKP131	321	troppo	troppo	linguistic	none	_	_	_	_	_	_	_
321-7	PKP131	321	a:lto	alto	linguistic	none	_	End=540.438	0x1	_	_	_	_
322-0	PKP125	322	a	a	linguistic	none	_	Begin=540.517	_	_	_	_	_
322-1	PKP125	322	chi?	chi	linguistic	none	Intonation=Rising	End=540.812	_	_	_	_	_
323-0	PKP125	323	a	a	linguistic	none	_	Begin=540.852	_	_	_	_	_
323-1	PKP125	323	arianna?	arianna	linguistic	none	Intonation=Rising	End=541.453	_	_	_	_	_
324-0	PKP131	324	a	a	linguistic	none	_	Begin=541.495	_	_	_	_	_
324-1	PKP131	324	arianna	arianna	linguistic	none	_	End=542.123	_	_	_	_	_
325-0	PKP131	325	così	così	linguistic	none	_	Begin=543.018	_	_	_	_	_
325-1	PKP131	325	non	non	linguistic	none	_	_	_	_	_	_	_
325-2	PKP131	325	poteva	poteva	linguistic	none	_	_	_	_	_	_	_
325-3	PKP131	325	prendere	prendere	linguistic	none	_	_	_	_	_	_	_
325-4	PKP131	325	i	i	linguistic	none	_	_	_	_	_	_	_
325-5	PKP131	325	soldi	soldi	linguistic	none	_	End=544.477	_	_	_	_	_
326-0	PKP125	326	((ride))	((ride))	nonverbalbehavior	none	_	Begin=544.901|End=545.702	_	_	_	_	_
327-0	PKP125	327	e	e	linguistic	none	_	Begin=545.799	_	_	_	_	_
327-1	PKP125	327	che	che	linguistic	none	_	End=546.108	_	_	_	_	_
328-0	PKP125	328	mh	mh	linguistic	none	_	Begin=546.211|End=546.463	_	_	_	_	FP
329-0	PKP125	329	CHE	che	linguistic	none	Volume=High	Begin=546.516	_	_	_	_	_
329-1	PKP125	329	CENTRA	centra	linguistic	none	Volume=High	_	_	_	_	_	_
329-2	PKP125	329	con	con	linguistic	none	_	_	_	_	_	_	_
329-3	PKP125	329	il	il	linguistic	none	_	_	_	_	_	_	_
329-4	PKP125	329	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
329-5	PKP125	329	che	che	linguistic	none	_	_	_	_	_	_	_
329-6	PKP125	329	si	si	linguistic	none	_	_	_	_	_	_	_
329-7	PKP125	329	sposa:sse?	sposasse	linguistic	none	Intonation=Rising	End=549.118	4x1	_	_	_	_
330-0	PKP125	330	e:h	eh	linguistic	none	_	Begin=549.27	0x1	_	_	_	FP
330-1	PKP125	330	non	non	linguistic	none	_	_	_	_	_	_	_
330-2	PKP125	330	ho	ho	linguistic	none	_	_	_	_	_	_	_
330-3	PKP125	330	capito	capito	linguistic	none	_	_	_	_	_	_	_
330-4	PKP125	330	il	il	linguistic	none	_	_	_	_	_	_	_
330-5	PKP125	330	[nesso]	nesso	linguistic	none	_	End=550.502	_	_	_	0-5(23)	_
331-0	PKP131	331	[poiché	poiché	linguistic	none	_	Begin=550.137	_	_	_	0-6(23)	_
331-1	PKP131	331	ro]sanna:	rosanna	linguistic	none	_	End=551.156	6x1	_	_	0-2(23)	_
332-0	PKP131	332	è	è	linguistic	none	_	Begin=552.812	_	_	_	_	_
332-1	PKP131	332	la	la	linguistic	none	_	_	_	_	_	_	_
332-2	PKP131	332	[mamma	mamma	linguistic	none	_	_	_	_	_	0-5(24)	_
332-3	PKP131	332	di	di	linguistic	none	_	_	_	_	_	0-2(24)	_
332-4	PKP131	332	toni]	toni	linguistic	none	_	End=554.029	_	_	_	0-4(24)	_
333-0	PKP125	333	[A:H	ah	linguistic	none	Volume=High	Begin=553.019	0x1	_	_	0-2(24)	BC
333-1	PKP125	333	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(24)	_
333-2	PKP125	333	ha]	ha	linguistic	none	_	_	_	_	_	0-2(24)	_
333-3	PKP125	333	fat~	fat~	linguistic	none	Interrupted=Yes	End=554.266	_	_	_	_	_
334-0	PKP125	334	a:h	ah	linguistic	none	_	Begin=554.324	0x1	_	_	_	BC[4]
334-1	PKP125	334	[okay]	okay	linguistic	none	_	End=555.251	_	_	_	0-4(25)	BC[4]
335-0	PKP131	335	[quindi	quindi	linguistic	none	_	Begin=554.753	_	_	_	0-6(25)	_
335-1	PKP131	335	(to]ni)	toni	linguistic	none	_	_	_	_	0-4(0)	0-2(25)	_
335-2	PKP131	335	xx	x	unknown	none	_	End=556.305	_	_	_	_	_
336-0	PKP125	336	okay	okay	linguistic	none	_	Begin=556.472|End=556.916	_	_	_	_	BC
337-0	PKP131	337	ma	ma	linguistic	none	_	Begin=558.189	_	_	_	_	_
337-1	PKP131	337	una	una	linguistic	none	_	_	_	_	_	_	_
337-2	PKP131	337	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
337-3	PKP131	337	xxx	x	unknown	none	_	_	_	_	_	_	_
337-4	PKP131	337	[cioè	cioè	linguistic	none	_	_	_	_	_	0-4(26)	_
337-5	PKP131	337	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(26)	_
337-6	PKP131	337	e	e	linguistic	none	_	_	_	_	_	0-1(26)	_
337-7	PKP131	337	ma]mma	mamma	linguistic	none	_	_	_	_	_	0-2(26)	_
337-8	PKP131	337	ha	ha	linguistic	none	_	_	_	_	_	_	_
337-9	PKP131	337	detto	detto	linguistic	none	_	End=560.28	_	_	_	_	_
338-0	PKP125	338	[°madonna°]	madonna	linguistic	none	Volume=Low	Begin=559.413|End=559.891	_	_	_	0-7(26)	_
339-0	PKP131	339	mh	mh	linguistic	none	_	Begin=560.389	_	_	_	_	BC
339-1	PKP131	339	magari:	magari	linguistic	none	_	End=561.157	5x1	_	_	_	_
340-0	PKP131	340	non	non	linguistic	none	_	Begin=561.221	_	_	_	_	_
340-1	PKP131	340	gli	gli	linguistic	none	_	_	_	_	_	_	_
340-2	PKP131	340	hanno	hanno	linguistic	none	_	_	_	_	_	_	_
340-3	PKP131	340	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
340-4	PKP131	340	prendere	prendere	linguistic	none	_	_	_	_	_	_	_
340-5	PKP131	340	i	i	linguistic	none	_	_	_	_	_	_	_
340-6	PKP131	340	soldi	soldi	linguistic	none	_	_	_	_	_	_	_
340-7	PKP131	340	perché	perché	linguistic	none	_	End=562.605	_	_	_	_	_
341-0	PKP131	341	è	è	linguistic	none	_	Begin=563.812	_	_	_	_	_
341-1	PKP131	341	residente	residente	linguistic	none	_	_	_	_	_	_	_
341-2	PKP131	341	lì	lì	linguistic	none	_	_	_	_	_	_	_
341-3	PKP131	341	a	a	linguistic	none	_	_	_	_	_	_	_
341-4	PKP131	341	londra	londra	linguistic	none	_	_	_	_	_	_	_
341-5	PKP131	341	e:	e	linguistic	none	_	End=566.098	0x1	_	_	_	_
342-0	PKP125	342	non	non	linguistic	none	_	Begin=566.133	_	_	_	_	_
342-1	PKP125	342	le	le	linguistic	none	_	_	_	_	_	_	_
342-2	PKP125	342	[spettano]?	spettano	linguistic	none	Intonation=Rising	End=566.995	_	_	_	0-8(27)	_
343-0	PKP131	343	[perché	perché	linguistic	none	_	Begin=566.325	_	_	_	0-6(27)	_
343-1	PKP131	343	rice]:(ve)	riceve	linguistic	none	_	End=567.256	3x1	_	4-6(0)	0-4(27)	_
344-0	PKP131	344	lo	lo	linguistic	none	_	Begin=567.315	_	_	_	_	_
344-1	PKP131	344	stipendio:	stipendio	linguistic	none	_	End=568.354	8x1	_	_	_	_
345-0	PKP131	345	inglese?	inglese	linguistic	none	Intonation=Rising	Begin=568.408|End=568.878	_	_	_	_	_
346-0	PKP125	346	ah	ah	linguistic	none	_	Begin=569.399	_	_	_	_	BC
346-1	PKP125	346	ma	ma	linguistic	none	_	_	_	_	_	_	_
346-2	PKP125	346	lei	lei	linguistic	none	_	_	_	_	_	_	_
346-3	PKP125	346	prende	prende	linguistic	none	_	_	_	_	_	_	_
346-4	PKP125	346	(esso)	esso	linguistic	none	_	_	_	_	0-4(0)	_	_
346-5	PKP125	346	in	in	linguistic	none	_	_	_	_	_	_	_
346-6	PKP125	346	maternità	maternità	linguistic	none	_	_	_	_	_	_	_
346-7	PKP125	346	quin[di]?	quindi	linguistic	none	Intonation=Rising	End=571.2	_	_	_	4-6(28)	_
347-0	PKP131	347	[s]ì	sì	linguistic	none	_	Begin=571.083|End=571.304	_	_	_	0-1(28)	_
348-0	PKP131	348	sta	sta	linguistic	none	_	Begin=571.348	_	_	_	_	_
348-1	PKP131	348	in	in	linguistic	none	_	_	_	_	_	_	_
348-2	PKP131	348	maternità	maternità	linguistic	none	_	End=572.009	_	_	_	_	_
349-0	PKP125	349	a:h	ah	linguistic	none	_	Begin=572.121|End=572.561	0x1	_	_	_	BC
350-0	PKP131	350	attacca:	attacca	linguistic	none	_	Begin=572.693|End=573.507	6x1	_	_	_	_
351-0	PKP131	351	a	a	linguistic	none	_	Begin=573.556	_	_	_	_	_
351-1	PKP131	351	dicembre	dicembre	linguistic	none	_	End=574.152	_	_	_	_	_
352-0	PKP131	352	boh	boh	linguistic	none	_	Begin=574.176|End=574.364	_	_	_	_	_
353-0	PKP125	353	ma	ma	linguistic	none	_	Begin=575.3	_	_	_	_	_
353-1	PKP125	353	che	che	linguistic	none	_	_	_	_	_	_	_
353-2	PKP125	353	attacca	attacca	linguistic	none	_	End=576.068	_	_	_	_	_
354-0	PKP125	354	quella	quella	linguistic	none	_	Begin=576.092	_	_	_	_	_
354-1	PKP125	354	si	si	linguistic	none	_	_	_	_	_	_	_
354-2	PKP125	354	piglia	piglia	linguistic	none	_	_	_	_	_	_	_
354-3	PKP125	354	la	la	linguistic	none	_	_	_	_	_	_	_
354-4	PKP125	354	maternità	maternità	linguistic	none	_	_	_	_	_	_	_
354-5	PKP125	354	e	e	linguistic	none	_	_	_	_	_	_	_
354-6	PKP125	354	non	non	linguistic	none	_	_	_	_	_	_	_
354-7	PKP125	354	ci	ci	linguistic	none	_	_	_	_	_	_	_
354-8	PKP125	354	va	va	linguistic	none	_	_	_	_	_	_	_
354-9	PKP125	354	più	più	linguistic	none	_	End=577.63	_	_	_	_	_
355-0	PKP131	355	e	e	linguistic	none	_	Begin=578.399	_	_	_	_	_
355-1	PKP131	355	come	come	linguistic	none	_	_	_	_	_	_	_
355-2	PKP131	355	campa:?	campa	linguistic	none	Intonation=Rising	End=579.354	4x1	_	_	_	_
356-0	PKP131	356	soprattutto	soprattutto	linguistic	none	_	Begin=580.093	_	_	_	_	_
356-1	PKP131	356	a	a	linguistic	none	_	_	_	_	_	_	_
356-2	PKP131	356	londra:	londra	linguistic	none	_	End=581.201	5x1	_	_	_	_
357-0	PKP125	357	ma	ma	linguistic	none	_	Begin=582.379	_	_	_	_	_
357-1	PKP125	357	lei	lei	linguistic	none	_	_	_	_	_	_	_
357-2	PKP125	357	mo	mo	linguistic	none	_	_	_	_	_	_	_
357-3	PKP125	357	sta	sta	linguistic	none	_	_	_	_	_	_	_
357-4	PKP125	357	qua	qua	linguistic	none	_	End=583.285	_	_	_	_	_
358-0	PKP131	358	mo	mo	linguistic	none	_	Begin=584.004	_	_	_	_	_
358-1	PKP131	358	se	se	linguistic	none	_	_	_	_	_	_	_
358-2	PKP131	358	ne	ne	linguistic	none	_	_	_	_	_	_	_
358-3	PKP131	358	dovrebbe	dovrebbe	linguistic	none	_	_	_	_	_	_	_
358-4	PKP131	358	anda'	anda'	linguistic	none	Truncated=Yes	End=585.024	_	_	_	_	_
359-0	PKP131	359	metà	metà	linguistic	none	_	Begin=585.763	_	_	_	_	_
359-1	PKP131	359	settemb(re)	settembre	linguistic	none	_	End=586.538	_	_	7-9(0)	_	_
360-0	PKP131	360	sta	sta	linguistic	none	_	Begin=589.339	_	_	_	_	_
360-1	PKP131	360	dicendo	dicendo	linguistic	none	_	_	_	_	_	_	_
360-2	PKP131	360	>mo	mo	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-3	PKP131	360	me	me	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-4	PKP131	360	ne	ne	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-5	PKP131	360	vado	vado	linguistic	none	_	_	_	Fast=0-4	_	_	_
360-6	PKP131	360	mo	mo	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-7	PKP131	360	me	me	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-8	PKP131	360	ne	ne	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-9	PKP131	360	vado	vado	linguistic	none	_	_	_	Fast=0-4	_	_	_
360-10	PKP131	360	mo	mo	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-11	PKP131	360	me	me	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-12	PKP131	360	ne	ne	linguistic	none	_	_	_	Fast=0-2	_	_	_
360-13	PKP131	360	vado<	vado	linguistic	none	_	_	_	Fast=0-4	_	_	_
