token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
434-1	PKP125	434	poi	poi	linguistic	none	_	_	_	_	_	_	_
434-2	PKP125	434	mi	mi	linguistic	none	_	_	_	_	_	_	_
434-3	PKP125	434	pres[i::]	presi	linguistic	none	_	End=942.022	4x2	_	_	4-5(43)	_
435-0	PKP130	435	[LA	la	linguistic	none	Volume=High	Begin=941.89	_	_	_	0-2(43)	BC[5]
435-1	PKP130	435	MIA]	mia	linguistic	none	Volume=High	_	_	_	_	0-3(43)	BC[5]
435-2	PKP130	435	VITA	vita	linguistic	none	Volume=High	_	_	_	_	_	BC[5]
435-3	PKP130	435	con	con	linguistic	none	_	_	_	_	_	_	BC[5]
435-4	PKP130	435	bob	bob	linguistic	none	_	_	_	_	_	_	BC[5]
435-5	PKP130	435	sì	sì	linguistic	none	_	End=943.344	_	_	_	_	BC[5]
436-0	PKP125	436	elena	elena	linguistic	none	_	Begin=943.476	_	_	_	_	_
436-1	PKP125	436	ferrante,	ferrante	linguistic	none	Intonation=weakly_rising	End=944.531	_	_	_	_	_
437-0	PKP130	437	e:h	eh	linguistic	none	_	Begin=944.844|End=945.171	0x1	_	_	_	BC
438-0	PKP125	438	#che	che	linguistic	some	_	Begin=945.421	_	_	_	_	_
438-1	PKP125	438	coracc	coracc	linguistic	some	_	_	_	_	_	_	_
438-2	PKP125	438	che:	che	linguistic	some	_	End=947.03	2x1	_	_	_	_
439-0	PKP130	439	è	è	linguistic	none	_	Begin=948.266	_	_	_	_	_
439-1	PKP130	439	pessimo	pessimo	linguistic	none	_	_	_	_	_	_	_
439-2	PKP130	439	io	io	linguistic	none	_	_	_	_	_	_	_
439-3	PKP130	439	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
439-4	PKP130	439	ho	ho	linguistic	none	_	_	_	_	_	_	_
439-5	PKP130	439	let[to]	letto	linguistic	none	_	End=949.948	_	_	_	2-5(44)	_
440-0	PKP125	440	l'	l'	linguistic	none	SpaceAfter=No	Begin=949.502	_	_	_	_	_
440-1	PKP125	440	hai	hai	linguistic	none	_	_	_	_	_	_	_
440-2	PKP125	440	letto:?	letto	linguistic	none	Intonation=Rising	End=950.265	4x1	_	_	_	_
441-0	PKP130	441	>sono	sono	linguistic	none	_	Begin=950.284	_	Fast=0-4	_	_	_
441-1	PKP130	441	andata<	andata	linguistic	none	_	_	_	Fast=0-6	_	_	_
441-2	PKP130	441	al	al	linguistic	none	_	_	_	_	_	_	_
441-3	PKP130	441	cinema	cinema	linguistic	none	_	_	_	_	_	_	_
441-4	PKP130	441	a	a	linguistic	none	_	_	_	_	_	_	_
441-5	PKP130	441	vederlo	vederlo	linguistic	none	_	_	_	_	_	_	_
441-6	PKP130	441	delle	delle	linguistic	none	_	_	_	_	_	_	_
441-7	PKP130	441	scene	scene	linguistic	none	_	_	_	_	_	_	_
441-8	PKP130	441	imbarazzanti:.	imbarazzanti	linguistic	none	Intonation=Falling	End=953.348	11x1	_	_	_	_
442-0	PKP130	442	e::h	eh	linguistic	none	_	Begin=954.275	0x2	_	_	_	FP
442-1	PKP130	442	andammo	andammo	linguistic	none	_	_	_	_	_	_	_
442-2	PKP130	442	io	io	linguistic	none	_	_	_	_	_	_	_
442-3	PKP130	442	e	e	linguistic	none	_	_	_	_	_	_	_
442-4	PKP130	442	antonio	antonio	linguistic	none	_	_	_	_	_	_	_
442-5	PKP130	442	stavamo	stavamo	linguistic	none	_	_	_	_	_	_	_
442-6	PKP130	442	io	io	linguistic	none	_	_	_	_	_	_	_
442-7	PKP130	442	e	e	linguistic	none	_	_	_	_	_	_	_
442-8	PKP130	442	antonio	antonio	linguistic	none	_	_	_	_	_	_	_
442-9	PKP130	442	solo	solo	linguistic	none	_	_	_	_	_	_	_
442-10	PKP130	442	nel	nel	linguistic	none	_	_	_	_	_	_	_
442-11	PKP130	442	cinema	cinema	linguistic	none	_	End=957.357	_	_	_	_	_
443-0	PKP130	443	NO::	no	linguistic	none	Volume=High	Begin=958.184	1x2	_	_	_	_
443-1	PKP130	443	>no<	no	linguistic	none	_	_	_	Fast=0-2	_	_	_
443-2	PKP130	443	non	non	linguistic	none	_	_	_	_	_	_	_
443-3	PKP130	443	mi	mi	linguistic	none	_	_	_	_	_	_	_
443-4	PKP130	443	piace	piace	linguistic	none	_	_	_	_	_	_	_
443-5	PKP130	443	questo	questo	linguistic	none	_	_	_	_	_	_	_
443-6	PKP130	443	[tipo	tipo	linguistic	none	_	_	_	_	_	0-4(45)	_
443-7	PKP130	443	di	di	linguistic	none	_	_	_	_	_	0-2(45)	_
443-8	PKP130	443	letteratura]	letteratura	linguistic	none	_	End=960.757	_	_	_	0-11(45)	_
444-0	PKP125	444	[(on	on	linguistic	none	_	Begin=959.493	_	_	0-2(0)	0-2(45)	_
444-1	PKP125	444	the	the	linguistic	none	_	_	_	_	0-3(0)	0-3(45)	_
444-2	PKP125	444	road)]	road	linguistic	none	_	End=960.765	_	_	0-4(0)	0-4(45)	_
445-0	PKP125	445	neanche	neanche	linguistic	none	_	Begin=961.143	_	_	_	_	_
445-1	PKP125	445	a	a	linguistic	none	_	_	_	_	_	_	_
445-2	PKP125	445	[me	me	linguistic	none	_	_	_	_	_	0-2(?)	_
445-3	PKP125	445	però	però	linguistic	none	_	_	_	_	_	0-4(?)	_
445-4	PKP125	445	me	me	linguistic	none	_	_	_	_	_	0-2(?)	_
445-5	PKP125	445	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(?)	_
445-6	PKP125	445	hanno	hanno	linguistic	none	_	_	_	_	_	0-5(?)	_
445-7	PKP125	445	regalato]	regalato	linguistic	none	_	End=963.734	_	_	_	0-8(?)	_
446-0	PKP130	446	[°no:°]	no	linguistic	none	Volume=Low	Begin=961.77|End=962.07	1x1	_	_	0-2(47)	_
447-0	PKP130	447	[ah	ah	linguistic	none	_	Begin=962.143	_	_	_	0-2(48)	_
447-1	PKP130	447	ma	ma	linguistic	none	_	_	_	_	_	0-2(48)	_
447-2	PKP130	447	in	in	linguistic	none	_	_	_	_	_	0-2(48)	_
447-3	PKP130	447	<inglese>]?	inglese	linguistic	none	Intonation=Rising	End=963.506	_	Slow=0-7	_	0-7(48)	_
448-0	PKP130	448	((sbuffa))	((sbuffa))	nonverbalbehavior	none	_	Begin=963.592	_	_	_	_	_
448-1	PKP130	448	[]	x	unknown	none	_	End=963.865	_	_	_	_	_
449-0	PKP130	449	no::	no	linguistic	none	_	Begin=964.787	1x2	_	_	_	_
449-1	PKP130	449	[]no	no	linguistic	none	_	_	_	_	_	_	_
449-2	PKP130	449	no]	no	linguistic	none	_	End=965.533	_	_	_	_	_
450-0	PKP125	450	[però	però	linguistic	none	_	Begin=965.01	_	_	_	0-4(49)	_
450-1	PKP125	450	è	è	linguistic	none	_	_	_	_	_	0-1(49)	_
450-2	PKP125	450	stato]	stato	linguistic	none	_	_	_	_	_	0-5(49)	_
450-3	PKP125	450	un	un	linguistic	none	_	_	_	_	_	_	_
450-4	PKP125	450	bel	bel	linguistic	none	_	_	_	_	_	_	_
450-5	PKP125	450	gesto	gesto	linguistic	none	_	_	_	_	_	_	_
450-6	PKP125	450	un	un	linguistic	none	_	_	_	_	_	_	_
450-7	PKP125	450	libro	libro	linguistic	none	_	_	_	_	_	_	_
450-8	PKP125	450	in	in	linguistic	none	_	_	_	_	_	_	_
450-9	PKP125	450	inglese	inglese	linguistic	none	_	End=967.655	_	_	_	_	_
451-0	PKP130	451	it	it	linguistic	none	_	Begin=968.491	_	_	_	_	_
451-1	PKP130	451	changed	changed	linguistic	none	_	_	_	_	_	_	_
451-2	PKP130	451	my	my	linguistic	none	_	_	_	_	_	_	_
451-3	PKP130	451	life	life	linguistic	none	_	_	_	_	_	_	_
451-4	PKP130	451	ma	ma	linguistic	none	_	_	_	_	_	_	_
451-5	PKP130	451	che:	che	linguistic	none	_	_	2x1	_	_	_	_
451-6	PKP130	451	chi	chi	linguistic	none	_	_	_	_	_	_	_
451-7	PKP130	451	>chi	chi	linguistic	none	_	_	_	Fast=0-3	_	_	_
451-8	PKP130	451	è	è	linguistic	none	_	_	_	Fast=0-1	_	_	_
451-9	PKP130	451	che<	che	linguistic	none	_	_	_	Fast=0-3	_	_	_
451-10	PKP130	451	te	te	linguistic	none	_	_	_	_	_	_	_
451-11	PKP130	451	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
451-12	PKP130	451	ha	ha	linguistic	none	_	_	_	_	_	_	_
451-13	PKP130	451	regala~	regala~	linguistic	none	Interrupted=Yes	End=971.037	_	_	_	_	_
452-0	PKP130	452	ma	ma	linguistic	none	_	Begin=971.123	_	_	_	_	_
452-1	PKP130	452	certo:	certo	linguistic	none	_	End=971.432	4x1	_	_	_	_
453-0	PKP125	453	nadia	nadia	linguistic	none	_	Begin=971.491	_	_	_	_	_
453-1	PKP125	453	chiara	chiara	linguistic	none	_	_	_	_	_	_	_
453-2	PKP125	453	e:::	e	linguistic	none	_	End=973.009	0x3	_	_	_	_
454-0	PKP130	454	ah	ah	linguistic	none	_	Begin=973.155	_	_	_	_	BC
454-1	PKP130	454	sì?	sì	linguistic	none	Intonation=Rising	End=973.755	_	_	_	_	_
455-0	PKP125	455	boh	boh	linguistic	none	_	Begin=974.678|End=974.969	_	_	_	_	_
456-0	PKP130	456	>si	si	linguistic	none	_	Begin=975.028	_	Fast=0-2	_	_	_
456-1	PKP130	456	dice<	dice	linguistic	none	_	_	_	Fast=0-4	_	_	_
456-2	PKP130	456	chi	chi	linguistic	none	_	_	_	_	_	_	_
456-3	PKP130	456	ti	ti	linguistic	none	_	_	_	_	_	_	_
456-4	PKP130	456	ama	ama	linguistic	none	_	_	_	_	_	_	_
456-5	PKP130	456	ti	ti	linguistic	none	_	_	_	_	_	_	_
456-6	PKP130	456	regala	regala	linguistic	none	_	_	_	_	_	_	_
456-7	PKP130	456	libri	libri	linguistic	none	_	End=976.709	_	_	_	_	_
457-0	PKP125	457	beh	beh	linguistic	none	_	Begin=977.954	_	_	_	_	_
457-1	PKP125	457	almeno:	almeno	linguistic	none	_	_	5x1	_	_	_	_
457-2	PKP125	457	e:h	eh	linguistic	none	_	_	0x1	_	_	_	FP
457-3	PKP125	457	loro	loro	linguistic	none	_	_	_	_	_	_	_
457-4	PKP125	457	mi	mi	linguistic	none	_	_	_	_	_	_	_
457-5	PKP125	457	regalano	regalano	linguistic	none	_	_	_	_	_	_	_
457-6	PKP125	457	in	in	linguistic	none	_	_	_	_	_	_	_
457-7	PKP125	457	genere	genere	linguistic	none	_	_	_	_	_	_	_
457-8	PKP125	457	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
457-9	PKP125	457	bracciali	bracciali	linguistic	none	_	_	_	_	_	_	_
457-10	PKP125	457	braccialetti	braccialetti	linguistic	none	_	_	_	_	_	_	_
457-11	PKP125	457	n~	n~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
457-12	PKP125	457	[<bruttissimi>]	bruttissimi	linguistic	none	_	End=982.2	_	Slow=0-11	_	0-11(50)	_
458-0	PKP130	458	[però]	però	linguistic	none	_	Begin=981.9	_	_	_	0-4(50)	_
458-1	PKP130	458	ti	ti	linguistic	none	_	_	_	_	_	_	_
458-2	PKP130	458	fanno	fanno	linguistic	none	_	_	_	_	_	_	_
458-3	PKP130	458	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
458-4	PKP130	458	il	il	linguistic	none	_	_	_	_	_	_	_
458-5	PKP130	458	regalo	regalo	linguistic	none	_	_	_	_	_	_	_
458-6	PKP130	458	E:H	eh	linguistic	none	Volume=High	End=983.7	0x1	_	_	_	_
459-0	PKP125	459	sì	sì	linguistic	none	_	Begin=983.986|End=984.432	_	_	_	_	BC
460-0	PKP130	460	ma	ma	linguistic	none	_	Begin=984.804	_	_	_	_	_
460-1	PKP130	460	quel	quel	linguistic	none	_	_	_	_	_	_	_
460-2	PKP130	460	bracciale	bracciale	linguistic	none	_	_	_	_	_	_	_
460-3	PKP130	460	di	di	linguistic	none	_	_	_	_	_	_	_
460-4	PKP130	460	donatella	donatella	linguistic	none	_	_	_	_	_	_	_
460-5	PKP130	460	poi	poi	linguistic	none	_	_	_	_	_	_	_
460-6	PKP130	460	si	si	linguistic	none	_	_	_	_	_	_	_
460-7	PKP130	460	è	è	linguistic	none	_	_	_	_	_	_	_
460-8	PKP130	460	rotto	rotto	linguistic	none	_	_	_	_	_	_	_
460-9	PKP130	460	definitivamente?	definitivamente	linguistic	none	Intonation=Rising	End=987.823	_	_	_	_	_
461-0	PKP125	461	(ve~	ve~	linguistic	none	Interrupted=Yes	Begin=988.518	_	_	0-3(0)	_	_
461-1	PKP125	461	jà)	jà	linguistic	none	_	_	_	_	0-2(0)	_	_
461-2	PKP125	461	ci	ci	linguistic	none	_	_	_	_	_	_	_
461-3	PKP125	461	vorrebbe	vorrebbe	linguistic	none	_	_	_	_	_	_	_
461-4	PKP125	461	un	un	linguistic	none	_	_	_	_	_	_	_
461-5	PKP125	461	filo:	filo	linguistic	none	_	_	3x1	_	_	_	_
461-6	PKP125	461	o	o	linguistic	none	_	_	_	_	_	_	_
461-7	PKP125	461	un	un	linguistic	none	_	_	_	_	_	_	_
461-8	PKP125	461	filo	filo	linguistic	none	_	_	_	_	_	_	_
461-9	PKP125	461	<cerato>	cerato	linguistic	none	_	End=991.363	_	Slow=0-6	_	_	_
462-0	PKP125	462	sottile	sottile	linguistic	none	_	Begin=991.663	_	_	_	_	_
462-1	PKP125	462	sottile	sottile	linguistic	none	_	End=992.954	_	_	_	_	_
463-0	PKP130	463	e:h	eh	linguistic	none	_	Begin=993.167	0x1	_	_	_	BC
463-1	PKP130	463	ma	ma	linguistic	none	_	_	_	_	_	_	_
463-2	PKP130	463	tu	tu	linguistic	none	_	_	_	_	_	_	_
463-3	PKP130	463	lo	lo	linguistic	none	_	_	_	_	_	_	_
463-4	PKP130	463	sai	sai	linguistic	none	_	_	_	_	_	_	_
463-5	PKP130	463	fare	fare	linguistic	none	_	_	_	_	_	_	_
463-6	PKP130	463	va'	va'	linguistic	none	Truncated=Yes	_	_	_	_	_	_
463-7	PKP130	463	dal	dal	linguistic	none	_	_	_	_	_	_	_
463-8	PKP130	463	cinese	cinese	linguistic	none	_	_	_	_	_	_	_
463-9	PKP130	463	e	e	linguistic	none	_	_	_	_	_	_	_
463-10	PKP130	463	prendilo	prendilo	linguistic	none	_	End=995.494	_	_	_	_	_
464-0	PKP125	464	eh	eh	linguistic	none	_	Begin=995.589	_	_	_	_	BC
464-1	PKP125	464	dovrei	dovrei	linguistic	none	_	_	_	_	_	_	_
464-2	PKP125	464	andare	andare	linguistic	none	_	_	_	_	_	_	_
464-3	PKP125	464	dal	dal	linguistic	none	_	_	_	_	_	_	_
464-4	PKP125	464	ci~	ci~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
464-5	PKP125	464	però	però	linguistic	none	_	_	_	_	_	_	_
464-6	PKP125	464	poi	poi	linguistic	none	_	_	_	_	_	_	_
464-7	PKP125	464	il	il	linguistic	none	_	_	_	_	_	_	_
464-8	PKP125	464	gancetto	gancetto	linguistic	none	_	_	_	_	_	_	_
464-9	PKP125	464	poi	poi	linguistic	none	_	_	_	_	_	_	_
464-10	PKP125	464	dovrei	dovrei	linguistic	none	_	_	_	_	_	_	_
464-11	PKP125	464	fare	fare	linguistic	none	_	_	_	_	_	_	_
464-12	PKP125	464	il	il	linguistic	none	_	_	_	_	_	_	_
464-13	PKP125	464	<nodo>	nodo	linguistic	none	_	End=998.98	_	Slow=0-4	_	_	_
465-0	PKP130	465	°che	che	linguistic	none	Volume=Low	Begin=999.47	_	_	_	_	_
465-1	PKP130	465	fa:°	fa	linguistic	none	Volume=Low	End=1000.089	1x1	_	_	_	_
466-0	PKP125	466	dovrei	dovrei	linguistic	none	_	Begin=1000.693	_	_	_	_	_
466-1	PKP125	466	andare	andare	linguistic	none	_	_	_	_	_	_	_
466-2	PKP125	466	dal	dal	linguistic	none	_	_	_	_	_	_	_
466-3	PKP125	466	cinese	cinese	linguistic	none	_	_	_	_	_	_	_
466-4	PKP125	466	quello	quello	linguistic	none	_	_	_	_	_	_	_
466-5	PKP125	466	là	là	linguistic	none	_	_	_	_	_	_	_
466-6	PKP125	466	al	al	linguistic	none	_	_	_	_	_	_	_
466-7	PKP125	466	<VILLAGGIO>	villaggio	linguistic	none	Volume=High	End=1002.884	_	Slow=0-9	_	_	_
467-0	PKP130	467	no:	no	linguistic	none	_	Begin=1004.393	1x1	_	_	_	_
467-1	PKP130	467	non	non	linguistic	none	_	_	_	_	_	_	_
467-2	PKP130	467	mi	mi	linguistic	none	_	_	_	_	_	_	_
467-3	PKP130	467	piace	piace	linguistic	none	_	_	_	_	_	_	_
467-4	PKP130	467	questa	questa	linguistic	none	_	_	_	_	_	_	_
467-5	PKP130	467	è	è	linguistic	none	_	_	_	_	_	_	_
467-6	PKP130	467	la	la	linguistic	none	_	_	_	_	_	_	_
467-7	PKP130	467	letteratura	letteratura	linguistic	none	_	_	_	_	_	_	_
467-8	PKP130	467	come	come	linguistic	none	_	_	_	_	_	_	_
467-9	PKP130	467	quella	quella	linguistic	none	_	_	_	_	_	_	_
467-10	PKP130	467	di	di	linguistic	none	_	_	_	_	_	_	_
467-11	PKP130	467	ferlinghetti.	ferlinghetti	linguistic	none	Intonation=Falling	End=1007.913	_	_	_	_	_
468-0	PKP130	468	e:::h	eh	linguistic	none	_	Begin=1007.98|End=1008.73	0x3	_	_	_	FP
469-0	PKP130	469	e:h	eh	linguistic	none	_	Begin=1009.472	0x1	_	_	_	FP
469-1	PKP130	469	il	il	linguistic	none	_	_	_	_	_	_	_
469-2	PKP130	469	<poeta>	poeta	linguistic	none	_	_	_	Slow=0-5	_	_	_
469-3	PKP130	469	là:	là	linguistic	none	_	_	1x1	_	_	_	_
469-4	PKP130	469	>come	come	linguistic	none	_	_	_	Fast=0-4	_	_	_
469-5	PKP130	469	si	si	linguistic	none	_	_	_	Fast=0-2	_	_	_
469-6	PKP130	469	chiama<	chiama	linguistic	none	_	_	_	Fast=0-6	_	_	_
469-7	PKP130	469	quella:	quella	linguistic	none	_	_	5x1	_	_	_	_
469-8	PKP130	469	quella	quella	linguistic	none	_	_	_	_	_	_	_
469-9	PKP130	469	libreria	libreria	linguistic	none	_	_	_	_	_	_	_
469-10	PKP130	469	che	che	linguistic	none	_	_	_	_	_	_	_
469-11	PKP130	469	sta	sta	linguistic	none	_	_	_	_	_	_	_
469-12	PKP130	469	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
469-13	PKP130	469	a	a	linguistic	none	_	_	_	_	_	_	_
469-14	PKP130	469	san	san	linguistic	none	_	_	_	_	_	_	_
469-15	PKP130	469	francisco	francisco	linguistic	none	_	_	_	_	_	_	_
469-16	PKP130	469	la::	la	linguistic	none	_	_	1x2	_	_	_	_
469-17	PKP130	469	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
469-18	PKP130	469	city	city	linguistic	none	_	_	_	_	_	_	_
469-19	PKP130	469	lights	lights	linguistic	none	_	_	_	_	_	_	_
469-20	PKP130	469	la	la	linguistic	none	_	_	_	_	_	_	_
469-21	PKP130	469	libreria	libreria	linguistic	none	_	_	_	_	_	_	_
469-22	PKP130	469	famosa	famosa	linguistic	none	_	_	_	_	_	_	_
469-23	PKP130	469	di	di	linguistic	none	_	_	_	_	_	_	_
469-24	PKP130	469	city	city	linguistic	none	_	_	_	_	_	_	_
469-25	PKP130	469	lights	lights	linguistic	none	_	End=1018.341	_	_	_	_	_
470-0	PKP130	470	quella	quella	linguistic	none	_	Begin=1018.378	_	_	_	_	_
470-1	PKP130	470	è	è	linguistic	none	_	_	_	_	_	_	_
470-2	PKP130	470	tutta	tutta	linguistic	none	_	_	_	_	_	_	_
470-3	PKP130	470	una	una	linguistic	none	_	_	_	_	_	_	_
470-4	PKP130	470	generazione	generazione	linguistic	none	_	_	_	_	_	_	_
470-5	PKP130	470	di	di	linguistic	none	_	_	_	_	_	_	_
470-6	PKP130	470	poeti	poeti	linguistic	none	_	_	_	_	_	_	_
470-7	PKP130	470	che	che	linguistic	none	_	_	_	_	_	_	_
470-8	PKP130	470	si	si	linguistic	none	_	_	_	_	_	_	_
470-9	PKP130	470	muovevano	muovevano	linguistic	none	_	_	_	_	_	_	_
470-10	PKP130	470	intorno	intorno	linguistic	none	_	_	_	_	_	_	_
470-11	PKP130	470	a	a	linguistic	none	_	_	_	_	_	_	_
470-12	PKP130	470	questa	questa	linguistic	none	_	_	_	_	_	_	_
470-13	PKP130	470	libreria	libreria	linguistic	none	_	_	_	_	_	_	_
470-14	PKP130	470	<che	che	linguistic	none	_	_	_	Slow=0-3	_	_	_
470-15	PKP130	470	ho	ho	linguistic	none	_	_	_	Slow=0-2	_	_	_
470-16	PKP130	470	visitato>	visitato	linguistic	none	_	_	_	Slow=0-8	_	_	_
470-17	PKP130	470	a	a	linguistic	none	_	_	_	_	_	_	_
470-18	PKP130	470	san	san	linguistic	none	_	_	_	_	_	_	_
470-19	PKP130	470	francisco	francisco	linguistic	none	_	End=1023.711	_	_	_	_	_
471-0	PKP130	471	capito:?	capito	linguistic	none	Intonation=Rising	Begin=1023.973|End=1024.579	5x1	_	_	_	_
472-0	PKP130	472	ferlinghetti::	ferlinghetti	linguistic	none	_	Begin=1024.621	11x2	_	_	_	_
472-1	PKP130	472	lui::	lui	linguistic	none	_	_	2x2	_	_	_	_
472-2	PKP130	472	tutti	tutti	linguistic	none	_	_	_	_	_	_	_
472-3	PKP130	472	questi	questi	linguistic	none	_	_	_	_	_	_	_
472-4	PKP130	472	qua.	qua	linguistic	none	Intonation=Falling	End=1027.781	_	_	_	_	_
473-0	PKP125	473	non	non	linguistic	none	_	Begin=1027.863	_	_	_	_	_
473-1	PKP125	473	lo	lo	linguistic	none	_	_	_	_	_	_	_
473-2	PKP125	473	so	so	linguistic	none	_	_	_	_	_	_	_
473-3	PKP125	473	ho	ho	linguistic	none	_	_	_	_	_	_	_
473-4	PKP125	473	letto	letto	linguistic	none	_	_	_	_	_	_	_
473-5	PKP125	473	la	la	linguistic	none	_	_	_	_	_	_	_
473-6	PKP125	473	prima	prima	linguistic	none	_	_	_	_	_	_	_
473-7	PKP125	473	pagina:	pagina	linguistic	none	_	_	5x1	_	_	_	_
473-8	PKP125	473	e	e	linguistic	none	_	_	_	_	_	_	_
473-9	PKP125	473	ho	ho	linguistic	none	_	_	_	_	_	_	_
473-10	PKP125	473	detto	detto	linguistic	none	_	_	_	_	_	_	_
473-11	PKP125	473	maronn	maronn	linguistic	none	_	_	_	_	_	_	_
473-12	PKP125	473	che	che	linguistic	none	_	_	_	_	_	_	_
473-13	PKP125	473	[(esperienza)]	esperienza	linguistic	none	_	End=1031.319	_	_	0-10(0)	0-10(51)	_
474-0	PKP130	474	[MA	ma	linguistic	none	Volume=High	Begin=1030.56	_	_	_	0-2(51)	_
474-1	PKP130	474	NON	non	linguistic	none	Volume=High	_	_	_	_	0-3(51)	_
474-2	PKP130	474	HAI	hai	linguistic	none	Volume=High	_	_	_	_	0-3(51)	_
474-3	PKP130	474	LETTO]	letto	linguistic	none	Volume=High	_	_	_	_	0-5(51)	_
474-4	PKP130	474	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
474-5	PKP130	474	introduzione?	introduzione	linguistic	none	Intonation=Rising	End=1032.271	_	_	_	_	_
475-0	PKP130	475	no	no	linguistic	none	_	Begin=1032.31	_	_	_	_	_
475-1	PKP130	475	no	no	linguistic	none	_	_	_	_	_	_	_
475-2	PKP130	475	io	io	linguistic	none	_	_	_	_	_	_	_
475-3	PKP130	475	non	non	linguistic	none	_	_	_	_	_	_	_
475-4	PKP130	475	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
475-5	PKP130	475	ho	ho	linguistic	none	_	_	_	_	_	_	_
475-6	PKP130	475	mai	mai	linguistic	none	_	_	_	_	_	_	_
475-7	PKP130	475	voluto	voluto	linguistic	none	_	_	_	_	_	_	_
475-8	PKP130	475	leggere	leggere	linguistic	none	_	End=1033.843	_	_	_	_	_
476-0	PKP130	476	SICURAMENTE	sicuramente	linguistic	none	Volume=High	Begin=1033.883	_	_	_	_	_
476-1	PKP130	476	è	è	linguistic	none	_	_	_	_	_	_	_
476-2	PKP130	476	un	un	linguistic	none	_	_	_	_	_	_	_
476-3	PKP130	476	classico	classico	linguistic	none	_	_	_	_	_	_	_
476-4	PKP130	476	ma	ma	linguistic	none	_	_	_	_	_	_	_
476-5	PKP130	476	di	di	linguistic	none	_	_	_	_	_	_	_
476-6	PKP130	476	certo	certo	linguistic	none	_	_	_	_	_	_	_
476-7	PKP130	476	non	non	linguistic	none	_	_	_	_	_	_	_
476-8	PKP130	476	lo	lo	linguistic	none	_	_	_	_	_	_	_
476-9	PKP130	476	leggerei	leggerei	linguistic	none	_	_	_	_	_	_	_
476-10	PKP130	476	in	in	linguistic	none	_	_	_	_	_	_	_
476-11	PKP130	476	ingle:se	inglese	linguistic	none	_	End=1036.627	4x1	_	_	_	_
477-0	PKP125	477	NO	no	linguistic	none	Volume=High	Begin=1037.934	_	_	_	_	_
477-1	PKP125	477	non	non	linguistic	none	_	_	_	_	_	_	_
477-2	PKP125	477	è	è	linguistic	none	_	_	_	_	_	_	_
477-3	PKP125	477	sc~	sc~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
477-4	PKP125	477	non	non	linguistic	none	_	_	_	_	_	_	_
477-5	PKP125	477	è	è	linguistic	none	_	_	_	_	_	_	_
477-6	PKP125	477	diffi~	diffi~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
477-7	PKP125	477	è	è	linguistic	none	_	_	_	_	_	_	_
477-8	PKP125	477	molto:	molto	linguistic	none	_	_	4x1	_	_	_	_
477-9	PKP125	477	scorrevole	scorrevole	linguistic	none	_	_	_	_	_	_	_
477-10	PKP125	477	eh	eh	linguistic	none	_	End=1040.608	_	_	_	_	_
478-0	PKP130	478	E:H	eh	linguistic	none	Volume=High	Begin=1040.656	0x1	_	_	_	BC[6]
478-1	PKP130	478	sì	sì	linguistic	none	_	_	_	_	_	_	BC[6]
478-2	PKP130	478	infatti	infatti	linguistic	none	_	_	_	_	_	_	_
478-3	PKP130	478	si	si	linguistic	none	_	_	_	_	_	_	_
478-4	PKP130	478	vede	vede	linguistic	none	_	End=1042.258	_	_	_	_	_
479-0	PKP130	479	lui	lui	linguistic	none	_	Begin=1042.337	_	_	_	_	_
479-1	PKP130	479	[lo	lo	linguistic	none	_	_	_	_	_	0-2(52)	_
479-2	PKP130	479	scrisse]	scrisse	linguistic	none	_	End=1042.962	_	_	_	0-7(52)	_
480-0	PKP125	480	non	non	linguistic	none	_	Begin=1042.519	_	_	_	_	_
480-1	PKP125	480	è:::	è	linguistic	none	_	_	0x3	_	_	_	_
480-2	PKP125	480	mh	mh	linguistic	none	_	End=1043.56	_	_	_	_	FP
481-0	PKP130	481	io	io	linguistic	none	_	Begin=1043.769	_	_	_	_	_
481-1	PKP130	481	andai	andai	linguistic	none	_	_	_	_	_	_	_
481-2	PKP130	481	a	a	linguistic	none	_	_	_	_	_	_	_
481-3	PKP130	481	vedere	vedere	linguistic	none	_	_	_	_	_	_	_
481-4	PKP130	481	il	il	linguistic	none	_	_	_	_	_	_	_
481-5	PKP130	481	film	film	linguistic	none	_	End=1044.977	_	_	_	_	_
482-0	PKP130	482	è	è	linguistic	none	_	Begin=1046.992	_	_	_	_	_
482-1	PKP130	482	questa	questa	linguistic	none	_	_	_	_	_	_	_
482-2	PKP130	482	vita	vita	linguistic	none	_	_	_	_	_	_	_
