token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
494-4	TO061	494	coerenza:	coerenza	linguistic	_	_	7x1	_	_	_	_
494-5	TO061	494	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_	_
494-6	TO061	494	in[t~]	int~	linguistic	Interrupted=Yes	End=1031.906	_	_	_	2-4(186)	_
495-0	TO065	495	[se]	se	linguistic	_	Begin=1031.742	_	_	_	0-2(186)	_
495-1	TO065	495	lei	lei	linguistic	_	_	_	_	_	_	_
495-2	TO065	495	ha	ha	linguistic	_	_	_	_	_	_	_
495-3	TO065	495	deciso	deciso	linguistic	_	_	_	_	_	_	_
495-4	TO065	495	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
495-5	TO065	495	per	per	linguistic	_	_	_	_	_	_	_
495-6	TO065	495	esempio	esempio	linguistic	_	_	_	_	_	_	_
495-7	TO065	495	come	come	linguistic	_	_	_	_	_	_	_
495-8	TO065	495	ha	ha	linguistic	_	_	_	_	_	_	_
495-9	TO065	495	fatto	fatto	linguistic	_	_	_	_	_	_	_
495-10	TO065	495	di	di	linguistic	_	_	_	_	_	_	_
495-11	TO065	495	mettere	mettere	linguistic	_	_	_	_	_	_	_
495-12	TO065	495	prima	prima	linguistic	_	_	_	_	_	_	_
495-13	TO065	495	la	la	linguistic	_	_	_	_	_	_	_
495-14	TO065	495	casa	casa	linguistic	_	_	_	_	_	_	_
495-15	TO065	495	editrice	editrice	linguistic	_	_	_	_	_	_	_
495-16	TO065	495	e	e	linguistic	_	_	_	_	_	_	_
495-17	TO065	495	poi	poi	linguistic	_	_	_	_	_	_	_
495-18	TO065	495	la	la	linguistic	_	_	_	_	_	_	_
495-19	TO065	495	cit[tà]:,	città	linguistic	Intonation=weakly_rising	End=1037.906	4x1	_	_	3-5(187)	_
496-0	TO061	496	[mh].	mh	linguistic	Intonation=Falling	Begin=1037.406|End=1037.685	_	_	_	0-2(187)	BC
497-0	TO065	497	e	e	linguistic	_	Begin=1038.391	_	_	_	_	_
497-1	TO065	497	di	di	linguistic	_	_	_	_	_	_	_
497-2	TO065	497	mettere	mettere	linguistic	_	_	_	_	_	_	_
497-3	TO065	497	la	la	linguistic	_	_	_	_	_	_	_
497-4	TO065	497	casa	casa	linguistic	_	_	_	_	_	_	_
497-5	TO065	497	editrice	editrice	linguistic	_	_	_	_	_	_	_
497-6	TO065	497	e	e	linguistic	_	_	_	_	_	_	_
497-7	TO065	497	poi	poi	linguistic	_	_	_	_	_	_	_
497-8	TO065	497	la	la	linguistic	_	_	_	_	_	_	_
497-9	TO065	497	città,	città	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
497-10	TO065	497	seguito	seguito	linguistic	_	_	_	_	_	_	_
497-11	TO065	497	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
497-12	TO065	497	da	da	linguistic	_	_	_	_	_	_	_
497-13	TO065	497	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
497-14	TO065	497	la	la	linguistic	_	_	_	_	_	_	_
497-15	TO065	497	data	data	linguistic	_	_	_	_	_	_	_
497-16	TO065	497	senza	senza	linguistic	_	_	_	_	_	_	_
497-17	TO065	497	virgola,	virgola	linguistic	Intonation=weakly_rising	End=1044.694	_	_	_	_	_
498-0	TO065	498	a	a	linguistic	_	Begin=1044.701	_	_	_	_	_
498-1	TO065	498	me	me	linguistic	_	_	_	_	_	_	_
498-2	TO065	498	sta	sta	linguistic	_	_	_	_	_	_	_
498-3	TO065	498	bene.	bene	linguistic	Intonation=Falling	End=1045.512	_	_	_	_	_
499-0	TO061	499	sì	sì	linguistic	_	Begin=1045.8	_	_	_	_	BC[43]
499-1	TO061	499	sì.	sì	linguistic	Intonation=Falling	End=1046.406	_	_	_	_	BC[43]
500-0	TO065	500	(a)	a	linguistic	_	Begin=1046.646	_	_	0-1(0)	_	_
500-1	TO065	500	me	me	linguistic	_	_	_	_	_	_	_
500-2	TO065	500	non	non	linguistic	_	_	_	_	_	_	_
500-3	TO065	500	piace.	piace	linguistic	Intonation=Falling	End=1047.453	_	_	_	_	_
501-0	TO065	501	però	però	linguistic	_	Begin=1047.742	_	_	_	_	_
501-1	TO065	501	mi	mi	linguistic	_	_	_	_	_	_	_
501-2	TO065	501	[sta	sta	linguistic	_	_	_	_	_	0-3(188)	_
501-3	TO065	501	benis~].	benis~	linguistic	Intonation=Falling	End=1048.812	_	_	_	0-6(188)	_
502-0	TO061	502	[ah	ah	linguistic	_	Begin=1048.049	_	_	_	0-2(188)	BC[44]
502-1	TO061	502	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	0-6(188)	BC[44]
502-2	TO061	502	v]a	va	linguistic	_	_	_	_	_	0-1(188)	BC[44]
502-3	TO061	502	ben[e].	bene	linguistic	Intonation=Falling	End=1049.105	_	_	_	3-4(189)	BC[44]
503-0	TO065	503	[ma]	ma	linguistic	_	Begin=1048.994	_	_	_	0-2(189)	_
503-1	TO065	503	non	non	linguistic	_	_	_	_	_	_	_
503-2	TO065	503	piace	piace	linguistic	_	_	_	_	_	_	_
503-3	TO065	503	perché	perché	linguistic	_	_	_	_	_	_	_
503-4	TO065	503	è	è	linguistic	_	_	_	_	_	_	_
503-5	TO065	503	una	una	linguistic	_	_	_	_	_	_	_
503-6	TO065	503	questione	questione	linguistic	_	_	_	_	_	_	_
503-7	TO065	503	di	di	linguistic	_	_	_	_	_	_	_
503-8	TO065	503	abitudine.	abitudine	linguistic	Intonation=Falling	End=1051.016	_	_	_	_	_
504-0	TO061	504	[ho	ho	linguistic	_	Begin=1051.099	_	_	_	0-2(190)	BC[45]
504-1	TO061	504	capito].	capito	linguistic	Intonation=Falling	End=1051.773	_	_	_	0-6(190)	BC[45]
505-0	TO065	505	[semplicemen]te,	semplicemente	linguistic	Intonation=weakly_rising	Begin=1051.099	_	_	_	0-11(190)	_
505-1	TO065	505	banalmente	banalmente	linguistic	_	_	_	_	_	_	_
505-2	TO065	505	[di	di	linguistic	_	_	_	_	_	0-2(191)	_
505-3	TO065	505	abitudine].	abitudine	linguistic	Intonation=Falling	End=1053.364	_	_	_	0-9(191)	_
506-0	TO061	506	[invece	invece	linguistic	_	Begin=1052.557	_	_	_	0-6(191)	_
506-1	TO061	506	la	la	linguistic	_	_	_	_	_	0-2(191)	_
506-2	TO061	506	professo]ressa	professoressa	linguistic	_	_	_	_	_	0-8(191)	_
506-3	TO061	506	bianchi	bianchi	linguistic	_	_	_	_	_	_	_
506-4	TO061	506	mi	mi	linguistic	_	_	_	_	_	_	_
506-5	TO061	506	aveva	aveva	linguistic	_	_	_	_	_	_	_
506-6	TO061	506	[rimproverat(a)].	rimproverata	linguistic	Intonation=Falling	End=1055.712	_	_	11-12(0)	0-12(192)	_
507-0	TO065	507	[ma	ma	linguistic	_	Begin=1054.689	_	_	_	0-2(192)	_
507-1	TO065	507	ma	ma	linguistic	_	_	_	_	_	0-2(192)	_
507-2	TO065	507	infa~	infa~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	0-5(192)	_
507-3	TO065	507	ma	ma	linguistic	_	_	_	_	_	0-2(192)	_
507-4	TO065	507	perché	perché	linguistic	_	_	_	_	_	0-6(192)	_
507-5	TO065	507	o]gnuno	ognuno	linguistic	_	_	_	_	_	0-1(192)	_
507-6	TO065	507	ha	ha	linguistic	_	_	_	_	_	_	_
507-7	TO065	507	le	le	linguistic	_	_	_	_	_	_	_
507-8	TO065	507	su[e	sue	linguistic	_	_	_	_	_	2-3(193)	_
507-9	TO065	507	abitudini].	abitudini	linguistic	Intonation=Falling	End=1056.911	_	_	_	0-9(193)	_
508-0	TO061	508	[infatti	infatti	linguistic	_	Begin=1056.269	_	_	_	0-7(193)	BC
508-1	TO061	508	per]	per	linguistic	_	_	_	_	_	0-3(193)	_
508-2	TO061	508	quello::	quello	linguistic	_	End=1057.391	5x2	_	_	_	_
509-0	TO065	509	però,	però	linguistic	Intonation=weakly_rising	Begin=1057.386	_	_	_	_	_
509-1	TO065	509	lei	lei	linguistic	_	_	_	_	_	_	_
509-2	TO065	509	lo	lo	linguistic	_	_	_	_	_	_	_
509-3	TO065	509	può,	può	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
509-4	TO065	509	tranquillamente	tranquillamente	linguistic	_	_	_	_	_	_	_
509-5	TO065	509	utilizza[re].	utilizzare	linguistic	Intonation=Falling	End=1060.005	_	_	_	8-10(?)	_
510-0	TO061	510	[v]a	va	linguistic	_	Begin=1059.908	_	_	_	0-1(195)	BC[46]
510-1	TO061	510	be[ne].	bene	linguistic	Intonation=Falling	End=1060.383	_	_	_	2-4(196)	BC[46]
511-0	TO065	511	[l'	l'	linguistic	SpaceAfter=No	Begin=1060.175	_	_	_	0-2(196)	_
511-1	TO065	511	imp]ortante	importante	linguistic	_	_	_	_	_	0-3(196)	_
511-2	TO065	511	è	è	linguistic	_	_	_	_	_	_	_
511-3	TO065	511	che	che	linguistic	_	_	_	_	_	_	_
511-4	TO065	511	sia	sia	linguistic	_	_	_	_	_	_	_
511-5	TO065	511	[coerente.	coerente	linguistic	Intonation=Falling	_	_	_	_	0-8(197)	_
511-6	TO065	511	cioè	cioè	linguistic	_	_	_	_	_	0-4(197)	_
511-7	TO065	511	c]he	che	linguistic	_	_	_	_	_	0-1(197)	_
511-8	TO065	511	sia	sia	linguistic	_	_	_	_	_	_	_
511-9	TO065	511	[sempre	sempre	linguistic	_	_	_	_	_	0-6(198)	_
511-10	TO065	511	cos]ì.	così	linguistic	Intonation=Falling	End=1063.558	_	_	_	0-3(198)	_
512-0	TO061	512	[coerente].	coerente	linguistic	Intonation=Falling	Begin=1061.618|End=1062.292	_	_	_	0-8(197)	_
513-0	TO061	513	[tutte	tutte	linguistic	_	Begin=1062.508	_	_	_	0-5(198)	BC[47]
513-1	TO061	513	uguali].	uguali	linguistic	Intonation=Falling	End=1063.303	_	_	_	0-6(198)	BC[47]
514-0	TO065	514	perché	perché	linguistic	_	Begin=1063.867	_	_	_	_	_
514-1	TO065	514	se	se	linguistic	_	_	_	_	_	_	_
514-2	TO065	514	invece	invece	linguistic	_	_	_	_	_	_	_
514-3	TO065	514	mi	mi	linguistic	_	_	_	_	_	_	_
514-4	TO065	514	trovo,	trovo	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
514-5	TO065	514	a	a	linguistic	_	_	_	_	_	_	_
514-6	TO065	514	volte	volte	linguistic	_	_	_	_	_	_	_
514-7	TO065	514	prima	prima	linguistic	_	_	_	_	_	_	_
514-8	TO065	514	la	la	linguistic	_	_	_	_	_	_	_
514-9	TO065	514	casa	casa	linguistic	_	_	_	_	_	_	_
514-10	TO065	514	e[ditric(ia)],	editricia	linguistic	Intonation=weakly_rising	_	_	_	7-9(0)	1-9(199)	_
514-11	TO065	514	a	a	linguistic	_	_	_	_	_	_	_
514-12	TO065	514	volte	volte	linguistic	_	_	_	_	_	_	_
514-13	TO065	514	prima	prima	linguistic	_	_	_	_	_	_	_
514-14	TO065	514	la	la	linguistic	_	_	_	_	_	_	_
514-15	TO065	514	ce~	ce~	linguistic	Interrupted=Yes	End=1068.01	_	_	_	_	_
515-0	TO061	515	[no	no	linguistic	_	Begin=1066.309	_	_	_	0-2(199)	BC[48]
515-1	TO061	515	no	no	linguistic	_	_	_	_	_	0-2(199)	BC[48]
515-2	TO061	515	no].	no	linguistic	Intonation=Falling	End=1066.878	_	_	_	0-2(199)	BC[48]
516-0	TO065	516	non	non	linguistic	_	Begin=1068.11	_	_	_	_	_
516-1	TO065	516	si	si	linguistic	_	_	_	_	_	_	_
516-2	TO065	516	ca[pisce	capisce	linguistic	_	_	_	_	_	2-7(200)	_
516-3	TO065	516	più	più	linguistic	_	_	_	_	_	0-3(200)	_
516-4	TO065	516	niente].	niente	linguistic	Intonation=Falling	End=1069.607	_	_	_	0-6(200)	_
517-0	TO061	517	[no	no	linguistic	_	Begin=1068.497	_	_	_	0-2(200)	BC
517-1	TO061	517	per	per	linguistic	_	_	_	_	_	0-3(200)	_
517-2	TO061	517	quello	quello	linguistic	_	_	_	_	_	0-6(200)	_
517-3	TO061	517	son	son	linguistic	_	_	_	_	_	0-3(200)	_
517-4	TO061	517	punti]glio:sa,	puntigliosa	linguistic	Intonation=weakly_rising	_	8x1	_	_	0-5(200)	_
517-5	TO061	517	controllo	controllo	linguistic	_	_	_	_	_	_	_
517-6	TO061	517	s[empre].	sempre	linguistic	Intonation=Falling	End=1071.392	_	_	_	1-6(201)	_
518-0	TO065	518	[allora].	allora	linguistic	Intonation=Falling	Begin=1070.806|End=1071.309	_	_	_	0-6(201)	_
519-0	TO065	519	perché,	perché	linguistic	Intonation=weakly_rising	Begin=1071.783	_	_	_	_	_
519-1	TO065	519	devo	devo	linguistic	_	_	_	_	_	_	_
519-2	TO065	519	dire.	dire	linguistic	Intonation=Falling	End=1072.856	_	_	_	_	_
520-0	TO065	520	e:hm	ehm	linguistic	_	Begin=1072.863	0x1	_	_	_	FP
520-1	TO065	520	dei	dei	linguistic	_	_	_	_	_	_	_
520-2	TO065	520	suoi	suoi	linguistic	_	_	_	_	_	_	_
520-3	TO065	520	criteri	criteri	linguistic	_	_	_	_	_	_	_
520-4	TO065	520	di	di	linguistic	_	_	_	_	_	_	_
520-5	TO065	520	citazione	citazione	linguistic	_	_	_	_	_	_	_
520-6	TO065	520	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
520-7	TO065	520	vanno	vanno	linguistic	_	_	_	_	_	_	_
520-8	TO065	520	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
520-9	TO065	520	e:hm	ehm	linguistic	_	_	0x1	_	_	_	FP
520-10	TO065	520	bene,	bene	linguistic	Intonation=weakly_rising	End=1076.929	_	_	_	_	_
521-0	TO065	521	e:hm:::	ehm	linguistic	_	Begin=1077.557|End=1080.016	0x1,2x3	_	_	_	FP
522-0	TO065	522	sono	sono	linguistic	_	Begin=1080.137	_	_	_	_	_
522-1	TO065	522	coerenti,	coerenti	linguistic	Intonation=weakly_rising	End=1081.54	_	_	_	_	_
523-0	TO065	523	ecco.	ecco	linguistic	Intonation=Falling	Begin=1082.988	_	_	_	_	_
523-1	TO065	523	fo:rse,	forse	linguistic	Intonation=weakly_rising	End=1084.673	1x1	_	_	_	_
524-0	TO065	524	quello	quello	linguistic	_	Begin=1086.148	_	_	_	_	_
524-1	TO065	524	su	su	linguistic	_	_	_	_	_	_	_
524-2	TO065	524	cui	cui	linguistic	_	_	_	_	_	_	_
524-3	TO065	524	poi	poi	linguistic	_	_	_	_	_	_	_
524-4	TO065	524	ci	ci	linguistic	_	_	_	_	_	_	_
524-5	TO065	524	dobbiamo	dobbiamo	linguistic	_	_	_	_	_	_	_
524-6	TO065	524	mettere	mettere	linguistic	_	_	_	_	_	_	_
524-7	TO065	524	d'	d'	linguistic	SpaceAfter=No	_	_	_	_	_	_
524-8	TO065	524	accordo	accordo	linguistic	_	_	_	_	_	_	_
524-9	TO065	524	sono	sono	linguistic	_	_	_	_	_	_	_
524-10	TO065	524	casi,	casi	linguistic	Intonation=weakly_rising	End=1089.508	_	_	_	_	_
525-0	TO065	525	non	non	linguistic	_	Begin=1089.512	_	_	_	_	_
525-1	TO065	525	so	so	linguistic	_	_	_	_	_	_	_
525-2	TO065	525	se	se	linguistic	_	_	_	_	_	_	_
525-3	TO065	525	lei	lei	linguistic	_	_	_	_	_	_	_
525-4	TO065	525	ha	ha	linguistic	_	_	_	_	_	_	_
525-5	TO065	525	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
525-6	TO065	525	ha	ha	linguistic	_	_	_	_	_	_	_
525-7	TO065	525	il	il	linguistic	_	_	_	_	_	_	_
525-8	TO065	525	testo	testo	linguistic	_	_	_	_	_	_	_
525-9	TO065	525	sotto	sotto	linguistic	_	_	_	_	_	_	_
525-10	TO065	525	il	il	linguistic	_	_	_	_	_	_	_
525-11	TO065	525	naso	naso	linguistic	_	End=1091.789	_	_	_	_	_
526-0	TO061	526	no,	no	linguistic	Intonation=weakly_rising	Begin=1091.789	_	_	_	_	BC
526-1	TO061	526	però	però	linguistic	_	_	_	_	_	_	_
526-2	TO061	526	forse	forse	linguistic	_	_	_	_	_	_	_
526-3	TO061	526	ho	ho	linguistic	_	_	_	_	_	_	_
526-4	TO061	526	capito	capito	linguistic	_	_	_	_	_	_	_
526-5	TO061	526	anche	anche	linguistic	_	_	_	_	_	_	_
526-6	TO061	526	[quello	quello	linguistic	_	_	_	_	_	0-6(202)	_
526-7	TO061	526	che	che	linguistic	_	_	_	_	_	0-3(202)	_
526-8	TO061	526	m]i	mi	linguistic	_	_	_	_	_	0-1(202)	_
526-9	TO061	526	vuole	vuole	linguistic	_	_	_	_	_	_	_
526-10	TO061	526	dire.	dire	linguistic	Intonation=Falling	End=1094.105	_	_	_	_	_
527-0	TO065	527	[come]	come	linguistic	_	Begin=1093.127|End=1093.497	_	_	_	0-4(202)	_
528-0	TO061	528	perché	perché	linguistic	_	Begin=1094.11	_	_	_	_	_
528-1	TO061	528	la~	la~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_	_
528-2	TO061	528	io	io	linguistic	_	_	_	_	_	_	_
528-3	TO061	528	ero	ero	linguistic	_	_	_	_	_	_	_
528-4	TO061	528	in	in	linguistic	_	_	_	_	_	_	_
528-5	TO061	528	dubbio.	dubbio	linguistic	Intonation=Falling	_	_	_	_	_	_
528-6	TO061	528	perché	perché	linguistic	_	_	_	_	_	_	_
528-7	TO061	528	ho	ho	linguistic	_	_	_	_	_	_	_
528-8	TO061	528	citato	citato	linguistic	_	End=1096.458	_	_	_	_	_
529-0	TO061	529	e:hm	ehm	linguistic	_	Begin=1097.032	0x1	_	_	_	FP
529-1	TO061	529	due	due	linguistic	_	_	_	_	_	_	_
529-2	TO061	529	saggi,	saggi	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
529-3	TO061	529	contenuti	contenuti	linguistic	_	_	_	_	_	_	_
529-4	TO061	529	nello	nello	linguistic	_	_	_	_	_	_	_
529-5	TO061	529	stes[so:]	stesso	linguistic	_	_	5x1	_	_	4-6(203)	_
529-6	TO061	529	e:hm	ehm	linguistic	ProsodicLink=Yes	_	0x1	_	_	_	FP
529-7	TO061	529	nello	nello	linguistic	_	_	_	_	_	_	_
529-8	TO061	529	stesso:	stesso	linguistic	_	_	5x1	_	_	_	_
529-9	TO061	529	libro.	libro	linguistic	Intonation=Falling	End=1101.429	_	_	_	_	_
530-0	TO065	530	[mh].	mh	linguistic	Intonation=Falling	Begin=1099.52|End=1099.906	_	_	_	0-2(203)	BC
531-0	TO065	531	nella	nella	linguistic	_	Begin=1101.578	_	_	_	_	BC[49]
531-1	TO065	531	stes[sa	stessa	linguistic	_	_	_	_	_	4-6(204)	BC[49]
531-2	TO065	531	(xxx)].	xxx	linguistic	Intonation=Falling	End=1102.204	_	_	0-3(0)	0-3(204)	_
532-0	TO061	532	[e	e	linguistic	_	Begin=1101.909	_	_	_	0-1(204)	_
532-1	TO061	532	non	non	linguistic	_	_	_	_	_	0-3(204)	_
532-2	TO061	532	e]ro	ero	linguistic	_	_	_	_	_	0-1(204)	_
532-3	TO061	532	con~	con~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_	_
532-4	TO061	532	non	non	linguistic	_	_	_	_	_	_	_
532-5	TO061	532	ero	ero	linguistic	_	_	_	_	_	_	_
532-6	TO061	532	sicura	sicura	linguistic	_	_	_	_	_	_	_
532-7	TO061	532	appunto	appunto	linguistic	_	_	_	_	_	_	_
532-8	TO061	532	sul	sul	linguistic	_	_	_	_	_	_	_
532-9	TO061	532	tipo	tipo	linguistic	_	_	_	_	_	_	_
532-10	TO061	532	di	di	linguistic	_	_	_	_	_	_	_
532-11	TO061	532	citazione.	citazione	linguistic	Intonation=Falling	End=1105.275	_	_	_	_	_
533-0	TO061	533	quindi	quindi	linguistic	_	Begin=1105.275	_	_	_	_	_
533-1	TO061	533	quello	quello	linguistic	_	_	_	_	_	_	_
533-2	TO061	533	sì.	sì	linguistic	Intonation=Falling	_	_	_	_	_	_
533-3	TO061	533	effettivamen[te:].	effettivamente	linguistic	Intonation=Falling	End=1107.32	13x1	_	_	12-14(205)	_
534-0	TO065	534	[allora].	allora	linguistic	Intonation=Falling	Begin=1106.767	_	_	_	0-6(205)	_
534-1	TO065	534	ec~	ec~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_	_
534-2	TO065	534	per	per	linguistic	_	_	_	_	_	_	_
534-3	TO065	534	esempio.	esempio	linguistic	Intonation=Falling	_	_	_	_	_	_
534-4	TO065	534	sì,	sì	linguistic	Intonation=weakly_rising	End=1108.646	_	_	_	_	_
535-0	TO065	535	è	è	linguistic	_	Begin=1108.783	_	_	_	_	_
535-1	TO065	535	una	una	linguistic	_	_	_	_	_	_	_
535-2	TO065	535	cosa,	cosa	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
535-3	TO065	535	è	è	linguistic	_	_	_	_	_	_	_
535-4	TO065	535	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
535-5	TO065	535	grossomo	grossomo	linguistic	_	_	_	_	_	_	_
535-6	TO065	535	modo	modo	linguistic	_	_	_	_	_	_	_
535-7	TO065	535	è	è	linguistic	_	_	_	_	_	_	_
535-8	TO065	535	quello	quello	linguistic	_	_	_	_	_	_	_
535-9	TO065	535	che	che	linguistic	_	_	_	_	_	_	_
535-10	TO065	535	stavo	stavo	linguistic	_	_	_	_	_	_	_
535-11	TO065	535	per	per	linguistic	_	_	_	_	_	_	_
535-12	TO065	535	dirle.	dirle	linguistic	Intonation=Falling	_	_	_	_	_	_
535-13	TO065	535	no,	no	linguistic	Intonation=weakly_rising	End=1111.508	_	_	_	_	_
536-0	TO065	536	per	per	linguistic	_	Begin=1111.513	_	_	_	_	_
536-1	TO065	536	esempio	esempio	linguistic	_	_	_	_	_	_	_
536-2	TO065	536	la	la	linguistic	_	_	_	_	_	_	_
536-3	TO065	536	nota	nota	linguistic	_	_	_	_	_	_	_
536-4	TO065	536	cinque.	cinque	linguistic	Intonation=Falling	_	_	_	_	_	_
536-5	TO065	536	[no]?	no	linguistic	Intonation=Rising	End=1113.303	_	_	_	0-2(206)	_
537-0	TO061	537	[sì].	sì	linguistic	Intonation=Falling	Begin=1113.113|End=1113.411	_	_	_	0-2(?)	BC
538-0	TO065	538	[le]i	lei	linguistic	_	Begin=1113.306	_	_	_	0-2(207)	_
538-1	TO065	538	mi	mi	linguistic	_	_	_	_	_	_	_
538-2	TO065	538	scrive.	scrive	linguistic	Intonation=Falling	End=1114.127	_	_	_	_	_
539-0	TO065	539	ci	ci	linguistic	_	Begin=1114.127	_	_	_	_	_
539-1	TO065	539	effe	effe	linguistic	_	_	_	_	_	_	_
539-2	TO065	539	erre,	erre	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
539-3	TO065	539	m~	m~	linguistic	Interrupted=Yes|ProsodicLink=Yes	_	_	_	_	_	_
539-4	TO065	539	emme	emme	linguistic	_	_	_	_	_	_	_
539-5	TO065	539	picone,	picone	linguistic	Intonation=weakly_rising	End=1116.524	_	_	_	_	_
540-0	TO061	540	mh.	mh	linguistic	Intonation=Falling	Begin=1116.875|End=1117.132	_	_	_	_	BC
541-0	TO065	541	dal	dal	linguistic	_	Begin=1117.596	_	_	_	_	_
541-1	TO065	541	fabliau	fabliau	linguistic	_	_	_	_	_	_	_
541-2	TO065	541	alla	alla	linguistic	_	_	_	_	_	_	_
541-3	TO065	541	novella,	novella	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
541-4	TO065	541	il	il	linguistic	_	_	_	_	_	_	_
541-5	TO065	541	caso	caso	linguistic	_	_	_	_	_	_	_
541-6	TO065	541	di	di	linguistic	_	_	_	_	_	_	_
541-7	TO065	541	chichibio,	chichibio	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
541-8	TO065	541	decameron:	decameron	linguistic	_	_	8x1	_	_	_	_
541-9	TO065	541	sei	sei	linguistic	_	_	_	_	_	_	_
541-10	TO065	541	quattro,	quattro	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
541-11	TO065	541	in	in	linguistic	_	_	_	_	_	_	_
541-12	TO065	541	la	la	linguistic	_	_	_	_	_	_	_
541-13	TO065	541	nouvelle	nouvelle	linguistic	_	_	_	_	_	_	_
541-14	TO065	541	actes	actes	linguistic	_	_	_	_	_	_	_
541-15	TO065	541	du	du	linguistic	_	_	_	_	_	_	_
541-16	TO065	541	colloque	colloque	linguistic	_	_	_	_	_	_	_
541-17	TO065	541	international	international	linguistic	_	_	_	_	_	_	_
541-18	TO065	541	de	de	linguistic	_	_	_	_	_	_	_
541-19	TO065	541	montréal,	montréal	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
541-20	TO065	541	ecceter~.	ecceter~	linguistic	Intonation=Falling	End=1126.536	_	_	_	_	_
542-0	TO065	542	allora	allora	linguistic	_	Begin=1127.022	_	_	_	_	_
542-1	TO065	542	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
542-2	TO065	542	è	è	linguistic	_	_	_	_	_	_	_
542-3	TO065	542	evidente	evidente	linguistic	_	_	_	_	_	_	_
542-4	TO065	542	che	che	linguistic	_	_	_	_	_	_	_
542-5	TO065	542	lei	lei	linguistic	_	_	_	_	_	_	_
542-6	TO065	542	questa	questa	linguistic	_	_	_	_	_	_	_
542-7	TO065	542	miscellanea	miscellanea	linguistic	_	_	_	_	_	_	_
542-8	TO065	542	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
542-9	TO065	542	ha	ha	linguistic	_	_	_	_	_	_	_
542-10	TO065	542	già	già	linguistic	_	_	_	_	_	_	_
542-11	TO065	542	citata	citata	linguistic	_	_	_	_	_	_	_
542-12	TO065	542	se	se	linguistic	_	_	_	_	_	_	_
542-13	TO065	542	me	me	linguistic	_	_	_	_	_	_	_
542-14	TO065	542	la	la	linguistic	_	_	_	_	_	_	_
542-15	TO065	542	[cita]	cita	linguistic	_	_	_	_	_	0-4(208)	_
542-16	TO065	542	così.	così	linguistic	Intonation=Falling	End=1132.116	_	_	_	_	_
543-0	TO061	543	[mh].	mh	linguistic	Intonation=Falling	Begin=1131.475|End=1131.812	_	_	_	0-2(208)	BC
544-0	TO061	544	sì.	sì	linguistic	Intonation=Falling	Begin=1132.326|End=1132.618	_	_	_	_	BC
545-0	TO061	545	sì,	sì	linguistic	Intonation=weakly_rising	Begin=1134.303	_	_	_	_	BC[50]
545-1	TO061	545	esatto.	esatto	linguistic	Intonation=Falling	_	_	_	_	_	BC[50]
545-2	TO061	545	[(un	un	linguistic	_	_	_	_	0-2(0)	0-2(209)	_
545-3	TO061	545	po':)	po'	linguistic	_	_	1x1	_	0-3(0)	0-3(209)	_
545-4	TO061	545	accorciata].	accorciata	linguistic	Intonation=Falling	End=1136.806	_	_	_	0-10(209)	_
546-0	TO065	546	[bisogna	bisogna	linguistic	_	Begin=1135.105	_	_	_	0-7(209)	_
546-1	TO065	546	trovare	trovare	linguistic	_	_	_	_	_	0-7(209)	_
546-2	TO065	546	un	un	linguistic	_	_	_	_	_	0-2(209)	_
546-3	TO065	546	modo	modo	linguistic	_	_	_	_	_	0-4(209)	_
546-4	TO065	546	perché	perché	linguistic	_	_	_	_	_	0-6(209)	_
546-5	TO065	546	il	il	linguistic	_	_	_	_	_	0-2(209)	_
546-6	TO065	546	letto]re	lettore	linguistic	_	_	_	_	_	0-5(209)	_
546-7	TO065	546	ne	ne	linguistic	_	_	_	_	_	_	_
546-8	TO065	546	sia	sia	linguistic	_	End=1137.646	_	_	_	_	_
